sampleID	SRR10070130	SRR10070131	SRR10070134	SRR10070135	SRR10070136	SRR10070137	SRR10070148	SRR10070149	SRR10070150	SRR10070151	SRR10070152	SRR10070153	SRR10102389	SRR10102390	SRR10102391	SRR10102392	SRR10102393	SRR10102394
 Treatment	RiverWater	RiverWater	RiverWater	RiverWater	RiverWater	RiverWater	Sediment	Sediment	Sediment	Sediment	Sediment	Sediment	Soil	Soil	Soil	Soil	Soil	Soil# Constructed from biom file
#OTU ID	SRR10070130	SRR10070131	SRR10070134	SRR10070135	SRR10070136	SRR10070137	SRR10070148	SRR10070149	SRR10070150	SRR10070151	SRR10070152	SRR10070153	SRR10102389	SRR10102390	SRR10102391	SRR10102392	SRR10102393	SRR10102394
8678dea077ece20287b950cd5bc66db8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	129.0	62.0	23.0	22.0	32.0
aa1087482a5bd53ec4580a739d282d60	66.0	73.0	62.0	120.0	116.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95e64ce6249478cb61b1518726b7ce73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	36.0
21f72839ea1481db495b7b528321654b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	13.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd00923090f605502a3e0e11e22c4c5c	0.0	0.0	0.0	0.0	0.0	0.0	18.0	27.0	32.0	29.0	17.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
60f6746a820cc1155b3b222db1bbd247	60.0	59.0	92.0	196.0	190.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ce6b2a24dfd0a5a811b3858e7285832	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d67310eafc3e5914eeba73f9a127575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	28.0
9df799d1a0e4917920d740daf9e0f266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	30.0	21.0	0.0	0.0	0.0
a7d793e4c9028da01a24b4e2db4136fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	46.0	28.0	0.0	0.0	0.0
4a59ecd51cf88fd7848fb44b262e069c	0.0	0.0	0.0	0.0	0.0	0.0	80.0	34.0	23.0	61.0	59.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
b135fbde5a9c861d458a21258afbda94	125.0	163.0	174.0	95.0	94.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a08179882aa06c963095cc7ee7d07d9	6.0	0.0	6.0	0.0	15.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b1f9e286c76932fe40c1ac9d1fcddbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee5b4334e8efab0e6f2edfd34c649ed7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	20.0	33.0	0.0	0.0	0.0
6c984c2daa5755b452c7d3c5d24e85b6	16.0	26.0	17.0	39.0	34.0	34.0	34.0	28.0	23.0	24.0	28.0	23.0	32.0	35.0	24.0	19.0	21.0	36.0
b5d22f80d3ed1c0a6a0303f8c7c34d1b	0.0	0.0	0.0	0.0	0.0	0.0	358.0	321.0	394.0	372.0	305.0	388.0	0.0	0.0	0.0	0.0	0.0	0.0
3a1dde207e40b02833a6d2aadc1af504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	56.0	26.0	0.0	6.0	0.0
bf579d95185aa2fd11fe8bab16f121dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	20.0	30.0	21.0	17.0	36.0	0.0
c4b63f33ade5b57e0440936c36262aca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	25.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840da214791d4f4a6f3f743366731c59	0.0	0.0	0.0	0.0	0.0	0.0	45.0	10.0	0.0	0.0	35.0	26.0	58.0	60.0	27.0	0.0	0.0	0.0
3eba331f02ef6688333a3c9866a8d808	0.0	8.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	24.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
5839160c923a0b20d58eed46a3969314	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc573c91057fa2e98e1e18e98b0aad7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	6.0	0.0	0.0	0.0
0fcc36931cdae02fc4204b11fa67be4d	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	43.0	32.0	54.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0
b9e71befb04c430006265b827c91ce17	53.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	29.0	0.0	20.0	0.0
122e20f0ace74b543f31b54ec9fcda89	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f77de77686e2f8797e4ddb4b83fccbce	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	21.0	0.0	35.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
5b1a8e2bce74dc0fa506e07d12ead36f	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	28.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
5a66ada7be8fb81c81b1cc59280786bf	8.0	17.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f0e1034d479b80675836021d254ab88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	40.0	0.0	0.0	18.0	15.0	9.0	11.0	19.0	15.0
37669cc85710c00948d95dbe871bac2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	32.0	0.0	0.0	0.0
d056eaae52186d231eab1da634a27a2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	8.0	0.0	14.0
260321cd582fc2fb25a3b186cc7147d1	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	22.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
5201421c64fa41c12798ddf182fab0ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
920c0329ddfa36d4825b1f828673c59f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	114.0	56.0	0.0	0.0	0.0
9cbc20e7656cc6838c0b8bf8c8ac93a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	12.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efaa8ed8c047895db7d7b56f32e6ebb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	31.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9ac9a274b64edbcb2b5e1e1c81743b51	58.0	67.0	75.0	28.0	22.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20deadae6db7ceabc3e12c2225428ca3	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
ad7dee425a78ad696be0035ab79ef399	0.0	0.0	0.0	0.0	0.0	0.0	97.0	184.0	161.0	170.0	107.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0
3ae1c5c9ae8858e56436bbdf5909571b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	7.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
9b863f06bcfd6f193a8958dd553ace68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	94.0	97.0	30.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
6749bdaec8863b44ccc2356514ad7fda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	27.0	16.0
f3de10971493aca4b0b29f1baff85d2c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	32.0	25.0	0.0	0.0	8.0
d3b3be305047d5f15ae23ce7a43bfc82	135.0	162.0	196.0	215.0	284.0	210.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30bce08f239ee74c93df56462c76d200	0.0	0.0	39.0	35.0	52.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ab31f7e797f551227445f0fd40c40d2	0.0	0.0	0.0	0.0	33.0	0.0	105.0	47.0	30.0	0.0	65.0	109.0	31.0	38.0	29.0	0.0	24.0	0.0
cabff1f3d5d896228e792535ae412543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	42.0	36.0	0.0	0.0	0.0
02a554deeccd831fb94ed44a812fb52c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
38a659dadb5acfce97625acf466dca49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95b223546278ef432fe04772088fea39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	36.0	31.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b0071539e522e55b5c160f5e7c916a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	99.0	73.0	82.0	110.0	92.0
4b1ef2044dd76e8095216de4fd4122fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	9.0	11.0	10.0	14.0	26.0
2558429f2dea179777d2ce6d55d673a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	25.0	28.0
c125bc37f3d47919d7f64be3d1017ed8	0.0	0.0	0.0	0.0	0.0	0.0	27.0	27.0	15.0	16.0	31.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
589ec727c68246d948c1c2da108de65a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
7b483e1b6b55fbe0627421aa9bfdf928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	31.0	20.0	0.0	0.0	0.0
4f7cf760304450b9b5c86447727fba50	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776e6d47301064f512b86bb0b3ea9126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	16.0	0.0	0.0	15.0	0.0
ffcd1beef68b56e896ffcf260acb80d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	43.0	27.0
8d5ed8c20cc64c6dd6f4b43a94e72be7	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	28.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
73b29b2a27f0b0f3033f4969a1f612e1	0.0	0.0	0.0	0.0	2.0	0.0	33.0	0.0	7.0	0.0	29.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
4b6de00ba2c61992e82ce9fe2a61effc	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
e0fada5fd884e14bf866c99a1f6805b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	28.0	12.0	0.0	22.0	29.0
dfdda47d45d445bcf0878f08c9389c68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	19.0	8.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
a19a657b5948384d22020376d00e5aee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	12.0	0.0	0.0	0.0	0.0
dafff827c4e7363d9e2e0f3f581e8580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	22.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4012901c8ae32b562640f44c5ff8177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68d02ea2573dedf5aa79b1598c7b346e	0.0	0.0	5.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	12.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
c7171f13708e0ce58b7b81ef46968922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8aaaa8d82e84f0578c2ed71c52346da9	0.0	0.0	0.0	0.0	0.0	0.0	38.0	70.0	67.0	51.0	66.0	37.0	126.0	170.0	91.0	59.0	70.0	81.0
d3ffc5f8932af3fa9de1d60aea8e0908	0.0	0.0	0.0	0.0	0.0	0.0	21.0	8.0	9.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
236850424911e562fed4897a3b91847e	0.0	0.0	0.0	0.0	0.0	0.0	19.0	110.0	101.0	100.0	35.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
07817be59b7e95ed9db5c1ede12735ea	0.0	0.0	0.0	13.0	5.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756a07405da22df5b2a9b70f626bc445	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	25.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
084a833efd684f2298b15b7a368f861f	0.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	17.0	25.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
d08aaf1a7e7c26f2932ea3ff3e49d906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	8.0	0.0
249621361237480fe592ee63989393f8	17.0	22.0	37.0	0.0	0.0	0.0	222.0	250.0	216.0	203.0	179.0	271.0	7.0	0.0	0.0	27.0	29.0	18.0
fcdb5a4e9629cc646b7b0cd5eb4ff947	32.0	35.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9ba8b55dd87757c64284fd07f2014a07	0.0	0.0	0.0	30.0	29.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85fe769a3ee819cb13629a2734f70bf6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	13.0	19.0	12.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
025e6988e27a1ebaba87e3afa7abc60d	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	16.0	27.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
f7a502ca3e17c02db57279a3d3291334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	20.0	11.0
5232fc7e8655090621d2eecf40a4d466	0.0	0.0	0.0	0.0	0.0	0.0	18.0	104.0	84.0	87.0	56.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
c6e9c9fe9159441c4ffe44947875236a	60.0	55.0	74.0	194.0	157.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	224.0	94.0	94.0	61.0	0.0	0.0
41300091835845bd9f0d2c9d5efa62e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	62.0	31.0	41.0	50.0	67.0
ac958b04ee131b08eed1b3b286db2265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	25.0	12.0	0.0	0.0	0.0
4a5ff8b7836e6bebc76b3d617564b759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	21.0	0.0	27.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
21b726d9e46d31c3340e0ded2ce93cda	0.0	0.0	0.0	0.0	0.0	0.0	41.0	85.0	48.0	44.0	39.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
bf02c4361401215587b4280cc8f2545e	30.0	45.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc52d51ef41eda377f6f26631bdaa7b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	28.0	0.0	35.0	15.0	0.0
4b33522f5e5325271b522497cc6ff873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	23.0	16.0	11.0	0.0	0.0
7de8357661e8182771db98b376924183	383.0	420.0	534.0	1690.0	1496.0	1204.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0
250acbf2ea12b529a5cb4ba3794f8532	0.0	0.0	0.0	0.0	0.0	0.0	18.0	24.0	26.0	26.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c35553bc42a0a8d572bf5e99d2af0b4d	0.0	0.0	0.0	0.0	0.0	0.0	34.0	9.0	14.0	0.0	26.0	25.0	5.0	12.0	0.0	9.0	0.0	5.0
a33feec8ff18415eaf8ac21999f695bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c135f37b04fea56cc592c59f0c7d417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	30.0	47.0	52.0	41.0
21aeb18ef10a4c37aa144040dcc75943	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	10.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
629ce022fdbf8daf7994939742e1d0f6	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
9bd7a18778ce1be172692bdb8c3e7bfc	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274.0	1106.0	520.0	457.0	739.0	591.0
3d5baff45729bf2214074c2e9f77ad10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	48.0	21.0	0.0	0.0	0.0
a3c4150d617a42a732bb292ad9dc1559	0.0	0.0	0.0	89.0	100.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
568bee5fcaa9b6912463e88ef964f3e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	22.0	0.0	36.0	39.0	23.0
8bf92f32d288b58710c6da58d9c51fd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ffb33882941159e894a06b7eb78532fe	31.0	25.0	63.0	74.0	73.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
357efd8ccb1d5618b62c5d7ee448be4a	13.0	0.0	0.0	14.0	0.0	0.0	65.0	96.0	61.0	47.0	63.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0
fb3cb66ec4d317eace8dbf6806a3a240	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145a4d2cbb88c973b24fe3924020d2e3	0.0	0.0	5.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60d59173b48f121e89c0ac0b65c526e5	0.0	0.0	0.0	0.0	0.0	0.0	29.0	24.0	37.0	32.0	29.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
f7bc1443261b2d8ad85992bdbe7fe311	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	16.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
68695e9a4fadc5e7e90051f555f41588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
ddacd86ed74e3b49b7121f602b5e12e0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	41.0	19.0	37.0	42.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
698c45c2a77a4fc988f3c9e95bf3952f	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	39.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0
2aa12260bc9f65dff23e4c4082ee5e5a	0.0	0.0	6.0	0.0	18.0	11.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
743054a9357149976af3304f52d9aa2e	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
165377c01f99a24a86c58cb1ee1dca15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
0823f3ed2ca35843d249ed39d5bd6562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	14.0	9.0	34.0	37.0	25.0
17907a54458ca32038871307fda1618f	0.0	0.0	0.0	0.0	0.0	0.0	13.0	31.0	23.0	17.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07eb166d091e1aebe641105881f4f2d3	17.0	25.0	19.0	59.0	72.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98b5ff9ba772807052e2e0eb4441ecd5	0.0	0.0	0.0	0.0	0.0	0.0	10.0	9.0	0.0	6.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ee422bcbf6c62687c53cdf1b0dc9e085	0.0	0.0	0.0	0.0	0.0	0.0	22.0	32.0	14.0	10.0	36.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
08406fe484e9d5ecca13c9eb420edd69	61.0	93.0	102.0	84.0	52.0	58.0	66.0	93.0	140.0	117.0	21.0	66.0	58.0	63.0	11.0	63.0	72.0	90.0
c9d9aa38631ba45f303b07b39898ab0e	33.0	43.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155d4cfe651e0dd41fc9f68d210efd13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1eb3c4ecc303182f94e85356607f0987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	10.0	34.0
c48070f3061b086b60ff32f77e0002fa	16.0	6.0	20.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
450c1ab2992714324f89d38ea1987395	0.0	0.0	0.0	0.0	0.0	0.0	28.0	20.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38793bed07f1d40233b26c2cd507f255	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	23.0	37.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0
191222ac288657f3dc78384e17a464f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	24.0	21.0	0.0	0.0	0.0
7667f9d40c2636561f13df63259b2016	0.0	13.0	26.0	17.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e306439f0f3bcc0d9830b7ff8643fbb2	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	59.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0
ebcdb7d43bde5eea45ec3d48bfe6e695	11.0	3.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5d0821c7524008340ea6afd6e5a15d5	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	13.0	20.0
4282f49ea0f8698f3bd04e16205ac77c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
9bc8a76f719e8b3f68db4dd510134880	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	29.0	0.0	41.0	32.0	42.0
18681542b350ad6afa1c6acfd3b54186	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	31.0	44.0	30.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
97492bac8e218ca18c3dd30f0d338f91	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	35.0	42.0	0.0	0.0	0.0	0.0
f6ed1d8ae29604f751f8e54517eae730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	40.0	37.0	0.0	0.0	0.0
5b1b3932d6350ce285be25ab73ccf0d7	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	17.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
f7a6ecf244e3a3a6170cc1c85e715c68	0.0	0.0	0.0	34.0	33.0	25.0	0.0	25.0	22.0	0.0	0.0	34.0	14.0	20.0	0.0	0.0	24.0	15.0
9edd3c45bab47012bfbfd846ef8d3ad7	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	10.0	6.0	13.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
9c23c8201866799f614a01493a6c03ba	20.0	23.0	31.0	14.0	21.0	12.0	215.0	106.0	120.0	150.0	297.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0
81da24f95cb96dff1d60d8d6c8d3418b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	70.0	55.0
